scientific_name,latitude,longitude,country,date,year,month,common_name
Callipepla californica,49.202548,-123.820425,Canada,2023-04-01,2023,4,California Quail
Callipepla californica,45.421176,-117.279196,United States of America,2023-05-01,2023,5,California Quail
Callipepla californica,32.837473,-117.041956,United States of America,2023-06-01,2023,6,California Quail
Callipepla californica,48.548022,-123.012139,United States of America,2023-07-01,2023,7,California Quail
Callipepla californica,33.605316,-116.439029,United States of America,2023-08-01,2023,8,California Quail
Callipepla californica,37.323816,-121.957353,United States of America,2023-09-01,2023,9,California Quail
Callipepla californica,32.960051,-116.969305,United States of America,2023-10-01,2023,10,California Quail
Callipepla californica,34.31117,-118.69011266666666,New Zealand,2023-11-01,2023,11,California Quail
Callipepla californica,35.662289,-120.41092033333334,New Zealand,2023-12-01,2023,12,California Quail
Callipepla californica,37.013408,-122.131728,United States of America,2024-01-01,2024,1,California Quail
Callipepla californica,41.06771,-112.161484,United States of America,2024-02-01,2024,2,California Quail
Callipepla californica,40.366586,-120.618539,United States of America,2024-03-01,2024,3,California Quail
Callipepla californica,48.546717,-123.012115,United States of America,2024-04-01,2024,4,California Quail
Callipepla californica,34.146836,-118.295562,United States of America,2024-05-01,2024,5,California Quail
Callipepla californica,33.639177,-117.844162,United States of America,2024-06-01,2024,6,California Quail
Callipepla californica,26.020083,-111.34462,Mexico,2024-07-01,2024,7,California Quail
Callipepla californica,37.20143,-121.997703,United States of America,2024-08-01,2024,8,California Quail
Callipepla californica,34.099711,-118.732763,United States of America,2024-09-01,2024,9,California Quail
Callipepla californica,49.8926,-119.377137,Canada,2024-10-01,2024,10,California Quail
Callipepla californica,37.827812,-122.499419,United States of America,2024-11-01,2024,11,California Quail
Callipepla californica,32.839625,-117.033372,United States of America,2024-12-01,2024,12,California Quail
Callipepla californica,34.099102,-118.71464,United States of America,2025-01-01,2025,1,California Quail
Callipepla californica,34.11069466666667,-118.39910566666669,New Zealand,2025-02-01,2025,2,California Quail
Callipepla californica,34.12228733333333,-118.08357133333334,New Zealand,2025-03-01,2025,3,California Quail
Callipepla californica,34.13388,-117.768037,United States of America,2025-04-01,2025,4,California Quail
Callipepla californica,51.21758,-117.138062,Belgium,2025-05-01,2025,5,California Quail
Callipepla californica,43.624083,-116.508087,United States of America,2025-06-01,2025,6,California Quail
Callipepla californica,49.521536,-119.575021,Canada,2025-07-01,2025,7,California Quail
Callipepla gambelii,32.228807,-110.652003,United States of America,2022-01-01,2022,1,Gambels Quail
Callipepla gambelii,35.222575,-106.647597,United States of America,2022-02-01,2022,2,Gambels Quail
Callipepla gambelii,33.649758,-111.850185,United States of America,2022-03-01,2022,3,Gambels Quail
Callipepla gambelii,35.985062,-115.126983,United States of America,2022-04-01,2022,4,Gambels Quail
Callipepla gambelii,34.873322,-111.800522,United States of America,2022-05-01,2022,5,Gambels Quail
Callipepla gambelii,31.545425,-110.277286,United States of America,2022-06-01,2022,6,Gambels Quail
Callipepla gambelii,32.333315,-111.039205,United States of America,2022-07-01,2022,7,Gambels Quail
Callipepla gambelii,33.460462,-111.9445,United States of America,2022-08-01,2022,8,Gambels Quail
Callipepla gambelii,32.730824,-114.645103,United States of America,2022-09-01,2022,9,Gambels Quail
Callipepla gambelii,32.245204,-111.150223,United States of America,2022-10-01,2022,10,Gambels Quail
Callipepla gambelii,33.690736,-112.178853,United States of America,2022-11-01,2022,11,Gambels Quail
Callipepla gambelii,33.886117,-111.952252,United States of America,2022-12-01,2022,12,Gambels Quail
Callipepla gambelii,36.164172,-115.449929,United States of America,2023-01-01,2023,1,Gambels Quail
Callipepla gambelii,33.362488,-111.736283,United States of America,2023-02-01,2023,2,Gambels Quail
Callipepla gambelii,32.279636,-111.021992,United States of America,2023-03-01,2023,3,Gambels Quail
Callipepla gambelii,33.360625,-111.733746,United States of America,2023-04-01,2023,4,Gambels Quail
Callipepla gambelii,31.583311,-111.290749,United States of America,2023-05-01,2023,5,Gambels Quail
Callipepla gambelii,32.585382,-107.970819,United States of America,2023-06-01,2023,6,Gambels Quail
Callipepla gambelii,33.861762,-112.249616,United States of America,2023-07-01,2023,7,Gambels Quail
Callipepla gambelii,36.145078,-115.420727,United States of America,2023-08-01,2023,8,Gambels Quail
Callipepla gambelii,33.441947,-111.95115,United States of America,2023-09-01,2023,9,Gambels Quail
Callipepla gambelii,33.805419,-106.891767,United States of America,2023-10-01,2023,10,Gambels Quail
Callipepla gambelii,34.12861,-116.041667,United States of America,2023-11-01,2023,11,Gambels Quail
Callipepla gambelii,33.459709,-111.944987,United States of America,2023-12-01,2023,12,Gambels Quail
Callipepla gambelii,32.278424,-111.022553,United States of America,2024-01-01,2024,1,Gambels Quail
Callipepla gambelii,36.105182,-115.024279,United States of America,2024-02-01,2024,2,Gambels Quail
Callipepla gambelii,33.176955,-115.615805,United States of America,2024-03-01,2024,3,Gambels Quail
Callipepla gambelii,36.791656,-114.109162,United States of America,2024-04-01,2024,4,Gambels Quail
Callipepla gambelii,33.693863,-112.149628,United States of America,2024-05-01,2024,5,Gambels Quail
Callipepla gambelii,32.903384,-110.566887,United States of America,2024-06-01,2024,6,Gambels Quail
Callipepla gambelii,34.521889,-114.281136,United States of America,2024-07-01,2024,7,Gambels Quail
Callipepla gambelii,34.352051,-114.169687,United States of America,2024-08-01,2024,8,Gambels Quail
Callipepla gambelii,33.498622,-111.950419,United States of America,2024-09-01,2024,9,Gambels Quail
Callipepla gambelii,32.37412,-107.811734,United States of America,2024-10-01,2024,10,Gambels Quail
Callipepla gambelii,33.659955499999995,-109.175425,Mexico,2024-11-01,2024,11,Gambels Quail
Callipepla gambelii,34.945791,-115.507718,United States of America,2024-12-01,2024,12,Gambels Quail
Callipepla gambelii,35.436075,-115.701465,United States of America,2025-01-01,2025,1,Gambels Quail
Callipepla gambelii,33.668069,-111.978512,United States of America,2025-02-01,2025,2,Gambels Quail
Callipepla gambelii,33.176975,-115.615742,United States of America,2025-03-01,2025,3,Gambels Quail
Callipepla gambelii,36.106144,-115.022372,United States of America,2025-04-01,2025,4,Gambels Quail
Callipepla gambelii,34.830242,-111.768363,United States of America,2025-05-01,2025,5,Gambels Quail
Callipepla gambelii,33.361677,-111.736425,United States of America,2025-06-01,2025,6,Gambels Quail
Callipepla gambelii,32.27904,-111.021747,United States of America,2025-07-01,2025,7,Gambels Quail
Calliphlox amethystina,-23.584932,-45.8244,Brazil,2022-01-01,2022,1,Amethyst Woodstar
Calliphlox amethystina,-13.000131,-41.367489,Brazil,2022-02-01,2022,2,Amethyst Woodstar
Calliphlox amethystina,-17.515435,-43.143909,Brazil,2022-03-01,2022,3,Amethyst Woodstar
Calliphlox amethystina,-18.973183,-43.240399,Brazil,2022-04-01,2022,4,Amethyst Woodstar
Calliphlox amethystina,-18.419774,-43.490958,Brazil,2022-05-01,2022,5,Amethyst Woodstar
Calliphlox amethystina,-23.447452,-47.16783,Brazil,2022-06-01,2022,6,Amethyst Woodstar
Calliphlox amethystina,-21.8629505,-53.125782,French Guiana,2022-07-01,2022,7,Amethyst Woodstar
Calliphlox amethystina,-20.278449,-46.416957,Brazil,2022-08-01,2022,8,Amethyst Woodstar
Calliphlox amethystina,-23.495176,-46.519442,Brazil,2022-09-01,2022,9,Amethyst Woodstar
Calliphlox amethystina,-22.395872,-42.934831,Brazil,2022-10-01,2022,10,Amethyst Woodstar
Calliphlox amethystina,-23.584872,-45.82443,Brazil,2022-11-01,2022,11,Amethyst Woodstar
Calliphlox amethystina,-22.450572,-42.771101,Brazil,2022-12-01,2022,12,Amethyst Woodstar
Calliphlox amethystina,-23.2536195,-52.638683,Brazil,2023-01-01,2023,1,Amethyst Woodstar
Calliphlox amethystina,-24.056667,-47.994333,Brazil,2023-02-01,2023,2,Amethyst Woodstar
Calliphlox amethystina,-20.04486,-43.947807,Brazil,2023-03-01,2023,3,Amethyst Woodstar
Calliphlox amethystina,-20.33847,-41.050785,Brazil,2023-04-01,2023,4,Amethyst Woodstar
Calliphlox amethystina,-23.584872,-45.82443,Brazil,2023-05-01,2023,5,Amethyst Woodstar
Calliphlox amethystina,-20.372367,-43.482232,Brazil,2023-06-01,2023,6,Amethyst Woodstar
Calliphlox amethystina,-21.742578,-46.689138,Brazil,2023-07-01,2023,7,Amethyst Woodstar
Calliphlox amethystina,-22.672211,-46.673342,Brazil,2023-08-01,2023,8,Amethyst Woodstar
Calliphlox amethystina,-22.21675,-45.96278,Brazil,2023-09-01,2023,9,Amethyst Woodstar
Calliphlox amethystina,-19.935396,-40.599546,Brazil,2023-10-01,2023,10,Amethyst Woodstar
Calliphlox amethystina,-20.365223,-40.340284,Brazil,2023-11-01,2023,11,Amethyst Woodstar
Calliphlox amethystina,-23.656759,-46.883184,Brazil,2023-12-01,2023,12,Amethyst Woodstar
Calliphlox amethystina,-23.057273,-46.641048,Brazil,2024-01-01,2024,1,Amethyst Woodstar
Calliphlox amethystina,-19.976408,-43.86489,Brazil,2024-02-01,2024,2,Amethyst Woodstar
Calliphlox amethystina,-16.829122,-42.97798,Brazil,2024-03-01,2024,3,Amethyst Woodstar
Calliphlox amethystina,-19.365376,-42.54898,Brazil,2024-04-01,2024,4,Amethyst Woodstar
Calliphlox amethystina,-14.91243,-45.971144,Brazil,2024-05-01,2024,5,Amethyst Woodstar
Calliphlox amethystina,-14.191999,-47.804371,Brazil,2024-06-01,2024,6,Amethyst Woodstar
Calliphlox amethystina,-15.841607,-48.913388,Brazil,2024-07-01,2024,7,Amethyst Woodstar
Calliphlox amethystina,-20.6816725,-49.0029805,Ecuador,2024-08-01,2024,8,Amethyst Woodstar
Calliphlox amethystina,-25.521738,-49.092573,Brazil,2024-09-01,2024,9,Amethyst Woodstar
Calliphlox amethystina,-23.9891,-47.520013,Brazil,2024-10-01,2024,10,Amethyst Woodstar
Calliphlox amethystina,-19.932035,-40.599911,Brazil,2024-11-01,2024,11,Amethyst Woodstar
Calliphlox amethystina,-14.34207,-40.221886,Brazil,2024-12-01,2024,12,Amethyst Woodstar
Calliphlox amethystina,-23.777089,-46.299693,Brazil,2025-01-01,2025,1,Amethyst Woodstar
Calliphlox amethystina,-20.082754,-43.504849,Brazil,2025-02-01,2025,2,Amethyst Woodstar
Calliphlox amethystina,-24.281671,-48.413187,Brazil,2025-03-01,2025,3,Amethyst Woodstar
Calliphlox amethystina,-19.937389,-40.600585,Brazil,2025-04-01,2025,4,Amethyst Woodstar
Calliphlox amethystina,-13.748128,-40.600585,Brazil,2025-05-01,2025,5,Amethyst Woodstar
Callocephalon fimbriatum,-35.929378,150.038668,Australia,2022-01-01,2022,1,Gang Gang Cockatoo
Callocephalon fimbriatum,-34.733991,150.336234,Australia,2022-02-01,2022,2,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.22317,149.039637,Australia,2022-03-01,2022,3,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.620154,145.615456,Australia,2022-04-01,2022,4,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.21497,149.017615,Australia,2022-05-01,2022,5,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.41,149.15,Australia,2022-06-01,2022,6,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.324035,149.376199,Australia,2022-07-01,2022,7,Gang Gang Cockatoo
Callocephalon fimbriatum,-33.123289,151.093021,Australia,2022-08-01,2022,8,Gang Gang Cockatoo
Callocephalon fimbriatum,-34.757989,150.301813,Australia,2022-09-01,2022,9,Gang Gang Cockatoo
Callocephalon fimbriatum,-34.745176,150.327529,Australia,2022-10-01,2022,10,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.28154,149.083459,Australia,2022-11-01,2022,11,Gang Gang Cockatoo
Callocephalon fimbriatum,-33.51239,150.341887,Australia,2022-12-01,2022,12,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.378098,144.100571,Australia,2023-01-01,2023,1,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.28222,149.047455,Australia,2023-02-01,2023,2,Gang Gang Cockatoo
Callocephalon fimbriatum,-36.376843,150.115565,Australia,2023-03-01,2023,3,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.700122,145.20671,Australia,2023-04-01,2023,4,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.816193,144.96931,Australia,2023-05-01,2023,5,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.268038,149.55905,Australia,2023-06-01,2023,6,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.055972,145.127284,Australia,2023-07-01,2023,7,Gang Gang Cockatoo
Callocephalon fimbriatum,-38.254746,145.695756,Australia,2023-08-01,2023,8,Gang Gang Cockatoo
Callocephalon fimbriatum,-34.653776,150.408553,Australia,2023-09-01,2023,9,Gang Gang Cockatoo
Callocephalon fimbriatum,-33.607672,149.03691,Australia,2023-10-01,2023,10,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.248821,149.179014,Australia,2023-11-01,2023,11,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.240917,149.130646,Australia,2023-12-01,2023,12,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.265659,144.275039,Australia,2024-01-01,2024,1,Gang Gang Cockatoo
Callocephalon fimbriatum,-36.662116,149.959542,Australia,2024-02-01,2024,2,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.625098,145.768144,Australia,2024-03-01,2024,3,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.976499,145.022704,Australia,2024-04-01,2024,4,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.892719,145.091586,Australia,2024-05-01,2024,5,Gang Gang Cockatoo
Callocephalon fimbriatum,-34.78015,150.516398,Australia,2024-06-01,2024,6,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.608999,145.139444,Australia,2024-07-01,2024,7,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.931972,145.175399,Australia,2024-08-01,2024,8,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.82407,148.090241,Australia,2024-09-01,2024,9,Gang Gang Cockatoo
Callocephalon fimbriatum,-33.659252,150.371284,Australia,2024-10-01,2024,10,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.661069,145.007296,Australia,2024-11-01,2024,11,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.976682,145.633538,Australia,2024-12-01,2024,12,Gang Gang Cockatoo
Callocephalon fimbriatum,-35.562723,148.824434,Australia,2025-01-01,2025,1,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.842716,145.286393,Australia,2025-02-01,2025,2,Gang Gang Cockatoo
Callocephalon fimbriatum,-38.118331,144.354902,Australia,2025-03-01,2025,3,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.463449,145.537958,Australia,2025-04-01,2025,4,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.299148,144.842934,Australia,2025-05-01,2025,5,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.10122,142.520029,Australia,2025-06-01,2025,6,Gang Gang Cockatoo
Callocephalon fimbriatum,-37.960789,145.190252,Australia,2025-07-01,2025,7,Gang Gang Cockatoo
Caloenas nicobarica,8.611864,120.535134,Philippines,2022-01-01,2022,1,Nicobar Pigeon
Caloenas nicobarica,8.611864,97.641426,Thailand,2022-02-01,2022,2,Nicobar Pigeon
Caloenas nicobarica,8.495005,93.63093,India,2022-03-01,2022,3,Nicobar Pigeon
Caloenas nicobarica,7.413155,134.51788,Palau,2022-04-01,2022,4,Nicobar Pigeon
Caloenas nicobarica,7.978825,93.579445,India,2022-05-01,2022,5,Nicobar Pigeon
Caloenas nicobarica,8.270549,93.122185,India,2022-06-01,2022,6,Nicobar Pigeon
Caloenas nicobarica,7.919982750000001,122.943255,Indonesia,2022-07-01,2022,7,Nicobar Pigeon
Caloenas nicobarica,7.569416500000001,150.09976,Papua New Guinea,2022-08-01,2022,8,Nicobar Pigeon
Caloenas nicobarica,7.21885025,149.9974,Papua New Guinea,2022-09-01,2022,9,Nicobar Pigeon
Caloenas nicobarica,6.868284,93.88774,India,2022-10-01,2022,10,Nicobar Pigeon
Caloenas nicobarica,8.631025,97.614041,Thailand,2022-11-01,2022,11,Nicobar Pigeon
Caloenas nicobarica,8.653503,97.708088,Thailand,2022-12-01,2022,12,Nicobar Pigeon
Caloenas nicobarica,8.570275,97.637305,Thailand,2023-01-01,2023,1,Nicobar Pigeon
Caloenas nicobarica,8.73338,97.731603,Thailand,2023-02-01,2023,2,Nicobar Pigeon
Caloenas nicobarica,6.955327,93.901306,India,2023-03-01,2023,3,Nicobar Pigeon
Caloenas nicobarica,8.666067,97.648701,Thailand,2023-04-01,2023,4,Nicobar Pigeon
Caloenas nicobarica,8.569927,97.637405,Thailand,2023-05-01,2023,5,Nicobar Pigeon
Caloenas nicobarica,7.206727,134.37389,Palau,2023-06-01,2023,6,Nicobar Pigeon
Caloenas nicobarica,7.233134,150.09976,Papua New Guinea,2023-07-01,2023,7,Nicobar Pigeon
Caloenas nicobarica,7.259541,134.45064,Palau,2023-08-01,2023,8,Nicobar Pigeon
Caloenas nicobarica,7.301763,134.4903,Palau,2023-09-01,2023,9,Nicobar Pigeon
Caloenas nicobarica,8.001077,93.37535,India,2023-10-01,2023,10,Nicobar Pigeon
Caloenas nicobarica,8.213319,145.830215,Australia,2023-11-01,2023,11,Nicobar Pigeon
Caloenas nicobarica,8.425561,97.73244,Thailand,2023-12-01,2023,12,Nicobar Pigeon
Caloenas nicobarica,8.731505,97.706143,Thailand,2024-01-01,2024,1,Nicobar Pigeon
Caloenas nicobarica,8.550533,97.795315,Thailand,2024-02-01,2024,2,Nicobar Pigeon
Caloenas nicobarica,8.794534,97.69535,Thailand,2024-03-01,2024,3,Nicobar Pigeon
Caloenas nicobarica,8.088796,150.78151,Papua New Guinea,2024-05-01,2024,5,Nicobar Pigeon
Caloenas nicobarica,7.383058,134.309993,Palau,2024-06-01,2024,6,Nicobar Pigeon
